ID	;	x	;	y	;	score
0	;	134.0000	;	12.0000	;	0.682
1	;	148.0000	;	20.0000	;	0.708
2	;	144.0000	;	18.0000	;	0.486
3	;	124.0000	;	26.0000	;	0.226
4	;	120.0000	;	16.0000	;	0.128
5	;	150.0000	;	20.0000	;	0.787
6	;	124.0000	;	26.0000	;	0.832
7	;	124.0000	;	10.0000	;	0.818
8	;	140.0000	;	72.0000	;	0.559
9	;	138.0000	;	114.0000	;	0.466
10	;	146.0000	;	154.0000	;	0.361
11	;	146.0000	;	74.0000	;	0.659
12	;	130.0000	;	112.0000	;	0.737
13	;	130.0000	;	154.0000	;	0.648
15	;	136.0000	;	8.0000	;	0.673
17	;	144.0000	;	8.0000	;	0.761
