ID	;	x	;	y	;	score
0	;	126.0000	;	14.0000	;	0.823
1	;	132.0000	;	32.0000	;	0.660
2	;	130.0000	;	30.0000	;	0.539
3	;	102.0000	;	36.0000	;	0.166
5	;	134.0000	;	32.0000	;	0.750
6	;	100.0000	;	36.0000	;	0.872
7	;	98.0000	;	12.0000	;	0.700
8	;	124.0000	;	88.0000	;	0.567
9	;	116.0000	;	130.0000	;	0.571
10	;	114.0000	;	172.0000	;	0.425
11	;	128.0000	;	90.0000	;	0.653
12	;	112.0000	;	130.0000	;	0.670
13	;	112.0000	;	172.0000	;	0.425
14	;	126.0000	;	10.0000	;	0.704
15	;	132.0000	;	12.0000	;	0.960
17	;	140.0000	;	16.0000	;	0.784
