ID	;	x	;	y	;	score
0	;	132.0000	;	18.0000	;	0.915
1	;	138.0000	;	38.0000	;	0.732
2	;	134.0000	;	38.0000	;	0.499
3	;	106.0000	;	40.0000	;	0.290
4	;	104.0000	;	30.0000	;	0.110
5	;	142.0000	;	40.0000	;	0.671
6	;	106.0000	;	40.0000	;	0.718
7	;	104.0000	;	18.0000	;	0.480
8	;	126.0000	;	92.0000	;	0.540
9	;	122.0000	;	136.0000	;	0.597
10	;	116.0000	;	170.0000	;	0.164
11	;	130.0000	;	92.0000	;	0.718
12	;	122.0000	;	136.0000	;	0.777
13	;	118.0000	;	172.0000	;	0.381
14	;	132.0000	;	14.0000	;	0.777
15	;	138.0000	;	16.0000	;	0.889
17	;	146.0000	;	22.0000	;	0.903
