ID	;	x	;	y	;	score
0	;	84.0000	;	34.0000	;	0.925
1	;	96.0000	;	52.0000	;	0.728
2	;	88.0000	;	52.0000	;	0.602
3	;	74.0000	;	78.0000	;	0.182
4	;	72.0000	;	104.0000	;	0.294
5	;	102.0000	;	50.0000	;	0.869
6	;	64.0000	;	54.0000	;	0.813
7	;	64.0000	;	32.0000	;	0.695
8	;	84.0000	;	110.0000	;	0.716
9	;	82.0000	;	156.0000	;	0.583
10	;	76.0000	;	200.0000	;	0.456
11	;	96.0000	;	112.0000	;	0.609
12	;	78.0000	;	156.0000	;	0.714
13	;	74.0000	;	204.0000	;	0.795
14	;	84.0000	;	30.0000	;	0.490
15	;	88.0000	;	30.0000	;	0.830
17	;	102.0000	;	32.0000	;	0.777
