ID	;	x	;	y	;	score
0	;	102.0000	;	52.0000	;	0.721
1	;	114.0000	;	64.0000	;	0.665
2	;	118.0000	;	64.0000	;	0.571
3	;	94.0000	;	68.0000	;	0.248
4	;	92.0000	;	58.0000	;	0.263
5	;	112.0000	;	64.0000	;	0.733
6	;	88.0000	;	66.0000	;	0.884
7	;	90.0000	;	52.0000	;	0.809
8	;	110.0000	;	104.0000	;	0.613
9	;	100.0000	;	134.0000	;	0.647
10	;	100.0000	;	166.0000	;	0.541
11	;	108.0000	;	104.0000	;	0.790
12	;	100.0000	;	134.0000	;	0.913
13	;	100.0000	;	168.0000	;	0.795
15	;	104.0000	;	50.0000	;	0.787
17	;	112.0000	;	50.0000	;	0.927
