ID	;	x	;	y	;	score
0	;	59850.0000	;	4556.2500	;	0.680
1	;	56700.0000	;	7087.5000	;	0.929
2	;	59850.0000	;	6328.1250	;	0.856
3	;	67050.0000	;	6075.0000	;	0.800
4	;	67950.0000	;	3037.5000	;	0.379
5	;	53100.0000	;	7593.7500	;	0.912
6	;	54000.0000	;	11390.6250	;	0.522
7	;	54900.0000	;	12150.0000	;	0.131
8	;	61650.0000	;	13162.5000	;	0.813
9	;	64350.0000	;	19743.7500	;	0.718
10	;	65700.0000	;	25059.3750	;	0.654
11	;	56700.0000	;	13921.8750	;	0.790
12	;	60750.0000	;	19237.5000	;	0.666
13	;	65700.0000	;	25059.3750	;	0.590
14	;	58950.0000	;	4303.1250	;	0.663
16	;	57150.0000	;	4556.2500	;	0.820
