ID	;	x	;	y	;	score
0	;	100.0000	;	54.0000	;	0.769
1	;	114.0000	;	64.0000	;	0.662
2	;	116.0000	;	62.0000	;	0.612
3	;	94.0000	;	68.0000	;	0.217
4	;	94.0000	;	58.0000	;	0.264
5	;	112.0000	;	64.0000	;	0.746
6	;	88.0000	;	66.0000	;	0.851
7	;	88.0000	;	52.0000	;	0.716
8	;	108.0000	;	102.0000	;	0.641
9	;	100.0000	;	134.0000	;	0.692
10	;	100.0000	;	166.0000	;	0.622
11	;	108.0000	;	104.0000	;	0.771
12	;	98.0000	;	134.0000	;	0.934
13	;	98.0000	;	168.0000	;	0.808
15	;	102.0000	;	50.0000	;	0.744
17	;	110.0000	;	52.0000	;	0.826
