ID	;	x	;	y	;	score
0	;	164.0000	;	28.0000	;	0.690
1	;	176.0000	;	38.0000	;	0.678
2	;	174.0000	;	36.0000	;	0.555
3	;	154.0000	;	42.0000	;	0.255
4	;	156.0000	;	28.0000	;	0.196
5	;	178.0000	;	38.0000	;	0.766
6	;	152.0000	;	42.0000	;	0.716
7	;	156.0000	;	26.0000	;	0.733
8	;	168.0000	;	78.0000	;	0.629
9	;	164.0000	;	114.0000	;	0.698
10	;	162.0000	;	146.0000	;	0.693
11	;	170.0000	;	80.0000	;	0.772
12	;	158.0000	;	112.0000	;	0.719
13	;	158.0000	;	144.0000	;	0.713
15	;	166.0000	;	24.0000	;	0.699
17	;	172.0000	;	24.0000	;	0.835
