ID	;	x	;	y	;	score
0	;	178.0000	;	18.0000	;	0.949
1	;	172.0000	;	34.0000	;	0.838
2	;	176.0000	;	32.0000	;	0.625
3	;	198.0000	;	30.0000	;	0.761
4	;	200.0000	;	10.0000	;	0.641
5	;	168.0000	;	36.0000	;	0.583
6	;	178.0000	;	58.0000	;	0.160
7	;	188.0000	;	66.0000	;	0.284
8	;	178.0000	;	82.0000	;	0.707
9	;	188.0000	;	116.0000	;	0.862
10	;	188.0000	;	154.0000	;	0.710
11	;	174.0000	;	80.0000	;	0.558
12	;	186.0000	;	116.0000	;	0.660
13	;	190.0000	;	150.0000	;	0.526
14	;	174.0000	;	16.0000	;	0.808
15	;	178.0000	;	16.0000	;	0.575
16	;	168.0000	;	20.0000	;	0.784
