ID	;	x	;	y	;	score
0	;	136.0000	;	8.0000	;	0.557
1	;	150.0000	;	22.0000	;	0.713
2	;	156.0000	;	24.0000	;	0.677
3	;	142.0000	;	50.0000	;	0.221
4	;	128.0000	;	58.0000	;	0.244
5	;	144.0000	;	20.0000	;	0.761
6	;	116.0000	;	14.0000	;	0.773
7	;	120.0000	;	8.0000	;	0.147
8	;	150.0000	;	74.0000	;	0.568
9	;	132.0000	;	114.0000	;	0.494
10	;	128.0000	;	152.0000	;	0.289
11	;	144.0000	;	74.0000	;	0.655
12	;	130.0000	;	114.0000	;	0.796
13	;	130.0000	;	160.0000	;	0.805
15	;	138.0000	;	6.0000	;	0.813
17	;	148.0000	;	8.0000	;	0.791
