ID	;	x	;	y	;	score
0	;	164.0000	;	32.0000	;	0.710
1	;	176.0000	;	44.0000	;	0.736
2	;	174.0000	;	44.0000	;	0.695
3	;	154.0000	;	48.0000	;	0.289
4	;	152.0000	;	34.0000	;	0.328
5	;	180.0000	;	44.0000	;	0.871
6	;	156.0000	;	48.0000	;	0.559
7	;	156.0000	;	34.0000	;	0.582
8	;	166.0000	;	82.0000	;	0.661
9	;	160.0000	;	114.0000	;	0.614
10	;	162.0000	;	144.0000	;	0.648
11	;	170.0000	;	84.0000	;	0.824
12	;	156.0000	;	114.0000	;	0.740
13	;	158.0000	;	144.0000	;	0.731
15	;	166.0000	;	28.0000	;	0.815
17	;	174.0000	;	28.0000	;	0.849
