ID	;	x	;	y	;	score
0	;	176.0000	;	24.0000	;	0.768
1	;	174.0000	;	50.0000	;	0.643
2	;	172.0000	;	52.0000	;	0.840
3	;	216.0000	;	56.0000	;	0.756
4	;	214.0000	;	22.0000	;	0.705
5	;	176.0000	;	46.0000	;	0.476
6	;	210.0000	;	54.0000	;	0.097
8	;	184.0000	;	124.0000	;	0.668
9	;	200.0000	;	180.0000	;	0.753
10	;	204.0000	;	228.0000	;	0.350
11	;	194.0000	;	120.0000	;	0.546
12	;	202.0000	;	178.0000	;	0.308
13	;	194.0000	;	218.0000	;	0.232
14	;	168.0000	;	24.0000	;	0.733
15	;	174.0000	;	20.0000	;	0.805
16	;	160.0000	;	34.0000	;	0.833
