ID	;	x	;	y	;	score
0	;	174.0000	;	10.0000	;	0.653
1	;	180.0000	;	28.0000	;	0.804
2	;	176.0000	;	26.0000	;	0.617
3	;	152.0000	;	32.0000	;	0.222
4	;	152.0000	;	14.0000	;	0.252
5	;	182.0000	;	30.0000	;	0.764
6	;	154.0000	;	32.0000	;	0.555
7	;	152.0000	;	12.0000	;	0.436
8	;	156.0000	;	74.0000	;	0.610
9	;	150.0000	;	116.0000	;	0.339
10	;	156.0000	;	154.0000	;	0.164
11	;	164.0000	;	78.0000	;	0.725
12	;	156.0000	;	118.0000	;	0.833
13	;	168.0000	;	158.0000	;	0.761
15	;	180.0000	;	8.0000	;	0.739
17	;	188.0000	;	10.0000	;	0.914
