ID	;	x	;	y	;	score
0	;	176.0000	;	16.0000	;	0.762
1	;	182.0000	;	38.0000	;	0.732
2	;	186.0000	;	38.0000	;	0.716
3	;	164.0000	;	40.0000	;	0.123
4	;	160.0000	;	26.0000	;	0.201
5	;	180.0000	;	38.0000	;	0.847
6	;	154.0000	;	40.0000	;	0.825
7	;	156.0000	;	20.0000	;	0.802
8	;	180.0000	;	80.0000	;	0.661
9	;	166.0000	;	114.0000	;	0.588
10	;	166.0000	;	148.0000	;	0.549
11	;	174.0000	;	80.0000	;	0.699
12	;	162.0000	;	116.0000	;	0.774
13	;	162.0000	;	150.0000	;	0.727
15	;	180.0000	;	14.0000	;	0.792
17	;	186.0000	;	22.0000	;	0.923
