ID	;	x	;	y	;	score
0	;	174.0000	;	20.0000	;	0.851
1	;	182.0000	;	40.0000	;	0.635
2	;	186.0000	;	38.0000	;	0.683
3	;	166.0000	;	44.0000	;	0.094
4	;	160.0000	;	28.0000	;	0.118
5	;	178.0000	;	38.0000	;	0.836
6	;	154.0000	;	40.0000	;	0.788
7	;	156.0000	;	22.0000	;	0.814
8	;	180.0000	;	82.0000	;	0.696
9	;	168.0000	;	116.0000	;	0.643
10	;	168.0000	;	148.0000	;	0.456
11	;	174.0000	;	82.0000	;	0.754
12	;	164.0000	;	116.0000	;	0.810
13	;	164.0000	;	150.0000	;	0.656
15	;	178.0000	;	16.0000	;	0.852
17	;	184.0000	;	22.0000	;	0.875
