ID	;	x	;	y	;	score
0	;	186.0000	;	38.0000	;	0.890
1	;	174.0000	;	62.0000	;	0.560
2	;	172.0000	;	62.0000	;	0.751
3	;	216.0000	;	60.0000	;	0.825
4	;	218.0000	;	30.0000	;	0.764
5	;	178.0000	;	62.0000	;	0.483
6	;	190.0000	;	96.0000	;	0.115
8	;	178.0000	;	140.0000	;	0.681
9	;	216.0000	;	186.0000	;	0.754
10	;	206.0000	;	230.0000	;	0.083
11	;	184.0000	;	136.0000	;	0.517
12	;	210.0000	;	188.0000	;	0.564
13	;	196.0000	;	216.0000	;	0.433
14	;	178.0000	;	36.0000	;	0.938
15	;	186.0000	;	32.0000	;	0.869
16	;	166.0000	;	42.0000	;	0.911
