ID	;	x	;	y	;	score
0	;	196.0000	;	26.0000	;	0.899
1	;	190.0000	;	40.0000	;	0.694
2	;	194.0000	;	38.0000	;	0.758
3	;	214.0000	;	38.0000	;	0.805
4	;	216.0000	;	20.0000	;	0.640
5	;	188.0000	;	40.0000	;	0.634
6	;	204.0000	;	36.0000	;	0.140
8	;	196.0000	;	76.0000	;	0.847
9	;	204.0000	;	104.0000	;	0.759
10	;	204.0000	;	138.0000	;	0.706
11	;	192.0000	;	76.0000	;	0.687
12	;	204.0000	;	104.0000	;	0.727
13	;	204.0000	;	136.0000	;	0.668
14	;	194.0000	;	24.0000	;	0.848
15	;	196.0000	;	22.0000	;	0.601
16	;	188.0000	;	28.0000	;	1.026
