ID	;	x	;	y	;	score
0	;	168.0000	;	32.0000	;	0.707
1	;	176.0000	;	46.0000	;	0.727
2	;	174.0000	;	44.0000	;	0.695
3	;	154.0000	;	48.0000	;	0.254
4	;	152.0000	;	32.0000	;	0.330
5	;	178.0000	;	46.0000	;	0.835
6	;	156.0000	;	48.0000	;	0.637
7	;	152.0000	;	32.0000	;	0.601
8	;	168.0000	;	86.0000	;	0.633
9	;	162.0000	;	116.0000	;	0.741
10	;	162.0000	;	146.0000	;	0.653
11	;	172.0000	;	86.0000	;	0.820
12	;	158.0000	;	116.0000	;	0.789
13	;	158.0000	;	146.0000	;	0.660
15	;	170.0000	;	30.0000	;	0.890
17	;	178.0000	;	32.0000	;	0.819
