ID	;	x	;	y	;	score
0	;	172.0000	;	44.0000	;	0.887
1	;	186.0000	;	66.0000	;	0.796
2	;	190.0000	;	66.0000	;	0.534
3	;	158.0000	;	76.0000	;	0.221
4	;	156.0000	;	54.0000	;	0.244
5	;	184.0000	;	68.0000	;	0.772
6	;	154.0000	;	74.0000	;	0.766
7	;	156.0000	;	52.0000	;	0.729
8	;	174.0000	;	124.0000	;	0.472
9	;	166.0000	;	170.0000	;	0.448
10	;	164.0000	;	206.0000	;	0.231
11	;	170.0000	;	124.0000	;	0.690
12	;	164.0000	;	172.0000	;	0.804
13	;	168.0000	;	214.0000	;	0.734
15	;	174.0000	;	42.0000	;	0.812
17	;	184.0000	;	46.0000	;	0.854
