ID	;	x	;	y	;	score
0	;	178.0000	;	22.0000	;	0.886
1	;	182.0000	;	46.0000	;	0.757
2	;	182.0000	;	44.0000	;	0.542
3	;	192.0000	;	72.0000	;	0.343
4	;	196.0000	;	92.0000	;	0.409
5	;	180.0000	;	46.0000	;	0.776
6	;	154.0000	;	56.0000	;	0.851
7	;	152.0000	;	34.0000	;	0.746
8	;	182.0000	;	94.0000	;	0.547
9	;	174.0000	;	132.0000	;	0.667
10	;	174.0000	;	168.0000	;	0.520
11	;	178.0000	;	94.0000	;	0.798
12	;	168.0000	;	132.0000	;	0.826
13	;	170.0000	;	168.0000	;	0.609
14	;	178.0000	;	18.0000	;	0.894
15	;	184.0000	;	20.0000	;	0.808
17	;	190.0000	;	28.0000	;	0.905
