ID	;	x	;	y	;	score
0	;	174.0000	;	42.0000	;	0.849
1	;	168.0000	;	54.0000	;	0.795
2	;	166.0000	;	54.0000	;	0.754
3	;	188.0000	;	44.0000	;	0.734
4	;	192.0000	;	22.0000	;	0.677
5	;	170.0000	;	54.0000	;	0.683
6	;	188.0000	;	44.0000	;	0.372
7	;	188.0000	;	34.0000	;	0.212
8	;	164.0000	;	98.0000	;	0.756
9	;	176.0000	;	130.0000	;	0.707
10	;	180.0000	;	166.0000	;	0.722
11	;	168.0000	;	96.0000	;	0.535
12	;	178.0000	;	130.0000	;	0.530
13	;	182.0000	;	162.0000	;	0.427
14	;	172.0000	;	40.0000	;	0.846
15	;	176.0000	;	40.0000	;	0.631
16	;	166.0000	;	42.0000	;	0.896
