ID	;	x	;	y	;	score
0	;	172.0000	;	22.0000	;	0.832
1	;	178.0000	;	40.0000	;	0.651
2	;	182.0000	;	40.0000	;	0.495
3	;	158.0000	;	46.0000	;	0.119
4	;	156.0000	;	28.0000	;	0.244
5	;	176.0000	;	40.0000	;	0.644
6	;	152.0000	;	44.0000	;	0.758
7	;	154.0000	;	24.0000	;	0.676
8	;	166.0000	;	78.0000	;	0.599
9	;	160.0000	;	114.0000	;	0.596
10	;	162.0000	;	146.0000	;	0.638
11	;	164.0000	;	78.0000	;	0.778
12	;	156.0000	;	114.0000	;	0.740
13	;	158.0000	;	148.0000	;	0.683
15	;	176.0000	;	20.0000	;	0.850
17	;	182.0000	;	26.0000	;	0.853
