ID	;	x	;	y	;	score
0	;	138.0000	;	6.0000	;	0.865
1	;	142.0000	;	22.0000	;	0.609
2	;	140.0000	;	26.0000	;	0.842
3	;	170.0000	;	32.0000	;	0.753
4	;	174.0000	;	10.0000	;	0.622
5	;	148.0000	;	18.0000	;	0.503
6	;	170.0000	;	20.0000	;	0.131
7	;	172.0000	;	12.0000	;	0.340
8	;	150.0000	;	90.0000	;	0.615
9	;	162.0000	;	140.0000	;	0.759
10	;	158.0000	;	172.0000	;	0.277
11	;	154.0000	;	88.0000	;	0.607
12	;	164.0000	;	138.0000	;	0.629
13	;	160.0000	;	172.0000	;	0.287
14	;	132.0000	;	6.0000	;	0.827
15	;	138.0000	;	4.0000	;	0.454
16	;	126.0000	;	10.0000	;	0.717
