ID	;	x	;	y	;	score
0	;	134.0000	;	18.0000	;	0.893
1	;	138.0000	;	40.0000	;	0.680
2	;	138.0000	;	38.0000	;	0.473
3	;	108.0000	;	40.0000	;	0.247
5	;	140.0000	;	40.0000	;	0.648
6	;	106.0000	;	40.0000	;	0.740
7	;	106.0000	;	16.0000	;	0.523
8	;	132.0000	;	92.0000	;	0.540
9	;	124.0000	;	136.0000	;	0.643
10	;	116.0000	;	170.0000	;	0.253
11	;	130.0000	;	94.0000	;	0.696
12	;	122.0000	;	138.0000	;	0.689
13	;	118.0000	;	172.0000	;	0.400
14	;	132.0000	;	16.0000	;	0.762
15	;	138.0000	;	16.0000	;	0.900
17	;	146.0000	;	22.0000	;	0.869
