ID	;	x	;	y	;	score
0	;	106.0000	;	52.0000	;	0.939
1	;	114.0000	;	64.0000	;	0.677
2	;	116.0000	;	62.0000	;	0.561
3	;	94.0000	;	66.0000	;	0.269
4	;	94.0000	;	56.0000	;	0.300
5	;	112.0000	;	64.0000	;	0.713
6	;	88.0000	;	66.0000	;	0.815
7	;	88.0000	;	52.0000	;	0.757
8	;	110.0000	;	102.0000	;	0.642
9	;	100.0000	;	134.0000	;	0.648
10	;	100.0000	;	164.0000	;	0.550
11	;	110.0000	;	104.0000	;	0.774
12	;	100.0000	;	134.0000	;	0.935
13	;	100.0000	;	166.0000	;	0.851
14	;	104.0000	;	48.0000	;	0.553
15	;	108.0000	;	48.0000	;	0.788
17	;	116.0000	;	50.0000	;	0.902
