ID	;	x	;	y	;	score
0	;	192.0000	;	36.0000	;	0.350
1	;	182.0000	;	50.0000	;	0.747
2	;	184.0000	;	48.0000	;	0.693
3	;	206.0000	;	44.0000	;	0.802
4	;	210.0000	;	22.0000	;	0.659
5	;	180.0000	;	50.0000	;	0.659
6	;	202.0000	;	44.0000	;	0.145
7	;	202.0000	;	30.0000	;	0.096
8	;	182.0000	;	90.0000	;	0.696
9	;	194.0000	;	122.0000	;	0.749
10	;	198.0000	;	158.0000	;	0.764
11	;	182.0000	;	90.0000	;	0.587
12	;	190.0000	;	118.0000	;	0.454
13	;	198.0000	;	150.0000	;	0.242
14	;	190.0000	;	34.0000	;	0.445
16	;	186.0000	;	36.0000	;	1.002
