ID	;	x	;	y	;	score
0	;	170.0000	;	32.0000	;	0.802
1	;	174.0000	;	44.0000	;	0.804
2	;	168.0000	;	44.0000	;	0.776
3	;	150.0000	;	46.0000	;	0.448
4	;	152.0000	;	32.0000	;	0.529
5	;	178.0000	;	46.0000	;	0.869
6	;	158.0000	;	48.0000	;	0.580
7	;	154.0000	;	32.0000	;	0.565
8	;	166.0000	;	86.0000	;	0.709
9	;	162.0000	;	118.0000	;	0.750
10	;	162.0000	;	148.0000	;	0.725
11	;	172.0000	;	86.0000	;	0.821
12	;	156.0000	;	118.0000	;	0.825
13	;	158.0000	;	146.0000	;	0.655
14	;	168.0000	;	28.0000	;	0.797
15	;	172.0000	;	30.0000	;	0.923
17	;	180.0000	;	32.0000	;	0.826
