ID	;	x	;	y	;	score
0	;	126.0000	;	28.0000	;	0.899
1	;	130.0000	;	48.0000	;	0.711
2	;	132.0000	;	48.0000	;	0.563
3	;	112.0000	;	56.0000	;	0.121
4	;	104.0000	;	36.0000	;	0.167
5	;	126.0000	;	50.0000	;	0.747
6	;	102.0000	;	52.0000	;	0.736
7	;	102.0000	;	34.0000	;	0.761
8	;	120.0000	;	96.0000	;	0.596
9	;	102.0000	;	130.0000	;	0.435
10	;	102.0000	;	158.0000	;	0.280
11	;	116.0000	;	96.0000	;	0.777
12	;	108.0000	;	132.0000	;	0.828
13	;	110.0000	;	166.0000	;	0.688
14	;	124.0000	;	26.0000	;	0.933
15	;	130.0000	;	28.0000	;	0.971
17	;	138.0000	;	32.0000	;	0.823
