ID	;	x	;	y	;	score
0	;	166.0000	;	24.0000	;	0.613
1	;	176.0000	;	40.0000	;	0.624
2	;	174.0000	;	40.0000	;	0.553
3	;	152.0000	;	48.0000	;	0.241
4	;	152.0000	;	32.0000	;	0.170
5	;	180.0000	;	42.0000	;	0.870
6	;	152.0000	;	46.0000	;	0.807
7	;	152.0000	;	26.0000	;	0.763
8	;	164.0000	;	86.0000	;	0.684
9	;	158.0000	;	126.0000	;	0.428
10	;	162.0000	;	164.0000	;	0.396
11	;	170.0000	;	90.0000	;	0.718
12	;	164.0000	;	128.0000	;	0.858
13	;	174.0000	;	164.0000	;	0.682
15	;	168.0000	;	22.0000	;	0.686
17	;	176.0000	;	24.0000	;	0.785
