ID	;	x	;	y	;	score
0	;	108.0000	;	26.0000	;	0.303
1	;	92.0000	;	36.0000	;	0.824
2	;	96.0000	;	38.0000	;	0.736
3	;	72.0000	;	40.0000	;	0.282
4	;	66.0000	;	30.0000	;	0.374
5	;	90.0000	;	34.0000	;	0.757
6	;	66.0000	;	40.0000	;	0.642
7	;	62.0000	;	28.0000	;	0.575
8	;	74.0000	;	80.0000	;	0.586
9	;	68.0000	;	122.0000	;	0.546
10	;	68.0000	;	160.0000	;	0.542
11	;	74.0000	;	80.0000	;	0.684
12	;	68.0000	;	122.0000	;	0.754
13	;	74.0000	;	162.0000	;	0.711
14	;	106.0000	;	22.0000	;	0.327
16	;	102.0000	;	24.0000	;	0.590
17	;	92.0000	;	20.0000	;	0.195
