ID	;	x	;	y	;	score
0	;	174.0000	;	30.0000	;	0.894
1	;	178.0000	;	48.0000	;	0.745
2	;	172.0000	;	46.0000	;	0.798
3	;	152.0000	;	50.0000	;	0.583
4	;	150.0000	;	34.0000	;	0.664
5	;	182.0000	;	48.0000	;	0.694
6	;	160.0000	;	50.0000	;	0.415
7	;	152.0000	;	36.0000	;	0.427
8	;	172.0000	;	86.0000	;	0.774
9	;	154.0000	;	106.0000	;	0.600
10	;	160.0000	;	132.0000	;	0.519
11	;	182.0000	;	88.0000	;	0.744
12	;	164.0000	;	116.0000	;	0.768
13	;	164.0000	;	148.0000	;	0.816
14	;	174.0000	;	28.0000	;	0.379
15	;	176.0000	;	28.0000	;	0.915
17	;	184.0000	;	34.0000	;	0.879
