ID	;	x	;	y	;	score
0	;	142.0000	;	8.0000	;	0.532
1	;	148.0000	;	20.0000	;	0.761
2	;	142.0000	;	18.0000	;	0.607
3	;	122.0000	;	22.0000	;	0.281
4	;	122.0000	;	12.0000	;	0.196
5	;	152.0000	;	20.0000	;	0.787
6	;	124.0000	;	24.0000	;	0.776
7	;	122.0000	;	8.0000	;	0.605
8	;	140.0000	;	72.0000	;	0.593
9	;	138.0000	;	114.0000	;	0.544
10	;	146.0000	;	154.0000	;	0.442
11	;	146.0000	;	74.0000	;	0.689
12	;	130.0000	;	114.0000	;	0.721
13	;	130.0000	;	154.0000	;	0.706
14	;	142.0000	;	6.0000	;	0.658
15	;	146.0000	;	6.0000	;	0.839
17	;	154.0000	;	8.0000	;	0.687
