ID	;	x	;	y	;	score
0	;	152.0000	;	6.0000	;	0.672
1	;	140.0000	;	24.0000	;	0.654
2	;	142.0000	;	26.0000	;	0.826
3	;	174.0000	;	32.0000	;	0.708
4	;	180.0000	;	12.0000	;	0.486
5	;	138.0000	;	24.0000	;	0.406
6	;	166.0000	;	16.0000	;	0.096
7	;	172.0000	;	12.0000	;	0.221
8	;	140.0000	;	92.0000	;	0.708
9	;	154.0000	;	138.0000	;	0.725
10	;	158.0000	;	172.0000	;	0.401
11	;	140.0000	;	90.0000	;	0.546
12	;	156.0000	;	136.0000	;	0.625
13	;	160.0000	;	170.0000	;	0.286
14	;	148.0000	;	6.0000	;	0.726
16	;	140.0000	;	8.0000	;	0.680
