ID	;	x	;	y	;	score
0	;	174.0000	;	14.0000	;	0.425
1	;	184.0000	;	36.0000	;	0.719
2	;	188.0000	;	36.0000	;	0.754
3	;	164.0000	;	40.0000	;	0.128
4	;	160.0000	;	26.0000	;	0.143
5	;	180.0000	;	36.0000	;	0.853
6	;	154.0000	;	40.0000	;	0.831
7	;	156.0000	;	20.0000	;	0.858
8	;	180.0000	;	80.0000	;	0.678
9	;	168.0000	;	114.0000	;	0.616
10	;	168.0000	;	148.0000	;	0.549
11	;	174.0000	;	80.0000	;	0.720
12	;	162.0000	;	114.0000	;	0.777
13	;	164.0000	;	150.0000	;	0.752
15	;	176.0000	;	12.0000	;	0.552
17	;	182.0000	;	16.0000	;	0.799
