ID	;	x	;	y	;	score
0	;	180.0000	;	8.0000	;	0.745
1	;	182.0000	;	28.0000	;	0.746
2	;	178.0000	;	26.0000	;	0.601
3	;	154.0000	;	30.0000	;	0.248
4	;	152.0000	;	10.0000	;	0.260
5	;	186.0000	;	30.0000	;	0.804
6	;	156.0000	;	34.0000	;	0.677
7	;	152.0000	;	10.0000	;	0.442
8	;	178.0000	;	78.0000	;	0.644
9	;	164.0000	;	116.0000	;	0.739
10	;	162.0000	;	156.0000	;	0.573
11	;	182.0000	;	80.0000	;	0.656
12	;	168.0000	;	118.0000	;	0.810
13	;	170.0000	;	160.0000	;	0.793
14	;	180.0000	;	6.0000	;	0.789
15	;	186.0000	;	8.0000	;	0.682
17	;	194.0000	;	10.0000	;	0.936
