ID	;	x	;	y	;	score
0	;	106.0000	;	52.0000	;	0.772
1	;	114.0000	;	66.0000	;	0.724
2	;	116.0000	;	64.0000	;	0.560
3	;	94.0000	;	66.0000	;	0.291
4	;	90.0000	;	54.0000	;	0.493
5	;	112.0000	;	66.0000	;	0.782
6	;	90.0000	;	68.0000	;	0.921
7	;	88.0000	;	52.0000	;	0.705
8	;	110.0000	;	104.0000	;	0.646
9	;	98.0000	;	136.0000	;	0.726
10	;	98.0000	;	168.0000	;	0.519
11	;	114.0000	;	106.0000	;	0.742
12	;	102.0000	;	136.0000	;	0.847
13	;	100.0000	;	170.0000	;	0.696
15	;	108.0000	;	50.0000	;	0.760
17	;	114.0000	;	52.0000	;	0.995
