ID	;	x	;	y	;	score
0	;	120.0000	;	36.0000	;	0.839
1	;	136.0000	;	48.0000	;	0.618
2	;	132.0000	;	48.0000	;	0.559
3	;	106.0000	;	54.0000	;	0.377
4	;	104.0000	;	36.0000	;	0.241
5	;	138.0000	;	46.0000	;	0.813
6	;	108.0000	;	52.0000	;	0.733
7	;	102.0000	;	32.0000	;	0.633
8	;	132.0000	;	104.0000	;	0.710
9	;	122.0000	;	152.0000	;	0.657
10	;	122.0000	;	200.0000	;	0.516
11	;	140.0000	;	106.0000	;	0.733
12	;	124.0000	;	152.0000	;	0.815
13	;	124.0000	;	204.0000	;	0.874
15	;	124.0000	;	32.0000	;	0.858
17	;	134.0000	;	32.0000	;	0.892
