ID	;	x	;	y	;	score
0	;	122.0000	;	32.0000	;	0.847
1	;	134.0000	;	48.0000	;	0.685
2	;	132.0000	;	48.0000	;	0.613
3	;	104.0000	;	56.0000	;	0.371
4	;	104.0000	;	36.0000	;	0.376
5	;	138.0000	;	48.0000	;	0.774
6	;	104.0000	;	52.0000	;	0.635
7	;	102.0000	;	32.0000	;	0.582
8	;	128.0000	;	104.0000	;	0.650
9	;	118.0000	;	152.0000	;	0.669
10	;	120.0000	;	200.0000	;	0.529
11	;	136.0000	;	106.0000	;	0.708
12	;	122.0000	;	152.0000	;	0.828
13	;	122.0000	;	204.0000	;	0.784
15	;	126.0000	;	28.0000	;	0.860
17	;	136.0000	;	32.0000	;	0.821
