ID	;	x	;	y	;	score
0	;	132.0000	;	24.0000	;	0.805
1	;	132.0000	;	44.0000	;	0.859
2	;	134.0000	;	44.0000	;	0.558
3	;	112.0000	;	48.0000	;	0.136
4	;	108.0000	;	34.0000	;	0.144
5	;	126.0000	;	46.0000	;	0.673
6	;	106.0000	;	44.0000	;	0.893
7	;	104.0000	;	28.0000	;	0.801
8	;	122.0000	;	90.0000	;	0.616
9	;	102.0000	;	122.0000	;	0.496
10	;	102.0000	;	148.0000	;	0.475
11	;	116.0000	;	90.0000	;	0.776
12	;	108.0000	;	124.0000	;	0.832
13	;	110.0000	;	156.0000	;	0.640
14	;	130.0000	;	20.0000	;	0.945
15	;	136.0000	;	24.0000	;	0.807
16	;	126.0000	;	22.0000	;	0.174
17	;	142.0000	;	30.0000	;	0.843
