ID	;	x	;	y	;	score
0	;	86.0000	;	34.0000	;	0.911
1	;	96.0000	;	50.0000	;	0.749
2	;	90.0000	;	50.0000	;	0.560
3	;	76.0000	;	78.0000	;	0.196
4	;	72.0000	;	104.0000	;	0.242
5	;	104.0000	;	50.0000	;	0.803
6	;	64.0000	;	54.0000	;	0.831
7	;	64.0000	;	32.0000	;	0.752
8	;	84.0000	;	110.0000	;	0.712
9	;	82.0000	;	156.0000	;	0.615
10	;	76.0000	;	200.0000	;	0.483
11	;	94.0000	;	112.0000	;	0.628
12	;	80.0000	;	156.0000	;	0.709
13	;	74.0000	;	202.0000	;	0.816
14	;	84.0000	;	30.0000	;	0.493
15	;	90.0000	;	30.0000	;	0.848
17	;	102.0000	;	32.0000	;	0.775
