ID	;	x	;	y	;	score
0	;	208.0000	;	56.0000	;	0.838
1	;	208.0000	;	88.0000	;	0.629
2	;	202.0000	;	90.0000	;	0.832
3	;	254.0000	;	88.0000	;	0.717
4	;	254.0000	;	52.0000	;	0.861
5	;	214.0000	;	84.0000	;	0.541
6	;	252.0000	;	88.0000	;	0.227
8	;	232.0000	;	164.0000	;	0.590
9	;	248.0000	;	228.0000	;	0.639
10	;	236.0000	;	290.0000	;	0.749
11	;	242.0000	;	160.0000	;	0.551
12	;	248.0000	;	226.0000	;	0.474
13	;	240.0000	;	280.0000	;	0.295
14	;	200.0000	;	56.0000	;	0.739
15	;	208.0000	;	50.0000	;	0.916
16	;	188.0000	;	66.0000	;	0.952
