ID	;	x	;	y	;	score
0	;	164.0000	;	28.0000	;	0.939
1	;	150.0000	;	36.0000	;	0.898
2	;	140.0000	;	24.0000	;	0.796
3	;	118.0000	;	20.0000	;	0.890
4	;	116.0000	;	8.0000	;	0.344
5	;	160.0000	;	46.0000	;	0.756
6	;	142.0000	;	66.0000	;	0.833
7	;	118.0000	;	62.0000	;	0.777
8	;	120.0000	;	68.0000	;	0.651
9	;	116.0000	;	114.0000	;	0.723
10	;	120.0000	;	154.0000	;	0.669
11	;	136.0000	;	78.0000	;	0.767
12	;	132.0000	;	116.0000	;	0.861
13	;	130.0000	;	158.0000	;	0.822
14	;	166.0000	;	22.0000	;	0.862
15	;	168.0000	;	28.0000	;	0.920
16	;	160.0000	;	20.0000	;	0.763
17	;	168.0000	;	34.0000	;	0.550
