ID	;	x	;	y	;	score
0	;	168.0000	;	68.0000	;	0.745
1	;	178.0000	;	82.0000	;	0.726
2	;	182.0000	;	80.0000	;	0.572
3	;	164.0000	;	88.0000	;	0.113
4	;	162.0000	;	76.0000	;	0.154
5	;	176.0000	;	82.0000	;	0.594
6	;	162.0000	;	86.0000	;	0.682
7	;	160.0000	;	72.0000	;	0.508
8	;	176.0000	;	122.0000	;	0.577
9	;	172.0000	;	154.0000	;	0.706
10	;	174.0000	;	172.0000	;	0.289
11	;	174.0000	;	122.0000	;	0.700
12	;	164.0000	;	152.0000	;	0.793
13	;	168.0000	;	172.0000	;	0.237
15	;	170.0000	;	66.0000	;	0.828
17	;	176.0000	;	68.0000	;	0.918
