ID	;	x	;	y	;	score
0	;	100.0000	;	54.0000	;	0.819
1	;	114.0000	;	64.0000	;	0.652
2	;	116.0000	;	64.0000	;	0.557
3	;	96.0000	;	66.0000	;	0.140
4	;	94.0000	;	58.0000	;	0.214
5	;	112.0000	;	64.0000	;	0.741
6	;	88.0000	;	66.0000	;	0.868
7	;	90.0000	;	52.0000	;	0.738
8	;	108.0000	;	102.0000	;	0.641
9	;	100.0000	;	134.0000	;	0.598
10	;	100.0000	;	164.0000	;	0.491
11	;	110.0000	;	104.0000	;	0.776
12	;	100.0000	;	134.0000	;	0.927
13	;	100.0000	;	166.0000	;	0.870
15	;	102.0000	;	50.0000	;	0.757
17	;	110.0000	;	52.0000	;	0.824
