ID	;	x	;	y	;	score
0	;	88.0000	;	22.0000	;	0.531
1	;	92.0000	;	38.0000	;	0.776
2	;	94.0000	;	38.0000	;	0.555
3	;	70.0000	;	40.0000	;	0.129
4	;	68.0000	;	28.0000	;	0.192
5	;	90.0000	;	38.0000	;	0.838
6	;	62.0000	;	40.0000	;	0.679
7	;	64.0000	;	22.0000	;	0.610
8	;	80.0000	;	84.0000	;	0.603
9	;	72.0000	;	124.0000	;	0.584
10	;	70.0000	;	162.0000	;	0.427
11	;	82.0000	;	86.0000	;	0.820
12	;	70.0000	;	124.0000	;	0.790
13	;	74.0000	;	164.0000	;	0.658
14	;	90.0000	;	20.0000	;	0.254
15	;	90.0000	;	22.0000	;	0.683
17	;	96.0000	;	26.0000	;	0.804
