ID	;	x	;	y	;	score
0	;	39600.0000	;	6834.3750	;	0.573
1	;	42750.0000	;	9365.6250	;	0.786
2	;	44550.0000	;	9618.7500	;	0.556
5	;	40950.0000	;	8859.3750	;	0.811
6	;	37800.0000	;	8606.2500	;	0.110
8	;	39150.0000	;	16453.1250	;	0.732
9	;	35550.0000	;	23540.6250	;	0.432
10	;	37800.0000	;	29615.6250	;	0.383
11	;	41850.0000	;	16959.3750	;	0.808
12	;	38250.0000	;	24046.8750	;	0.592
13	;	37350.0000	;	30628.1250	;	0.525
14	;	40050.0000	;	6328.1250	;	0.328
15	;	40050.0000	;	6328.1250	;	0.639
17	;	41850.0000	;	6581.2500	;	0.672
