ID	;	x	;	y	;	score
0	;	168.0000	;	26.0000	;	0.836
1	;	178.0000	;	44.0000	;	0.778
2	;	176.0000	;	42.0000	;	0.595
3	;	156.0000	;	48.0000	;	0.289
4	;	154.0000	;	30.0000	;	0.421
5	;	180.0000	;	44.0000	;	0.841
6	;	160.0000	;	50.0000	;	0.355
7	;	154.0000	;	32.0000	;	0.420
8	;	174.0000	;	82.0000	;	0.622
9	;	154.0000	;	104.0000	;	0.706
10	;	158.0000	;	134.0000	;	0.554
11	;	182.0000	;	84.0000	;	0.774
12	;	164.0000	;	112.0000	;	0.728
13	;	162.0000	;	144.0000	;	0.864
15	;	170.0000	;	24.0000	;	0.840
17	;	178.0000	;	28.0000	;	0.975
