ID	;	x	;	y	;	score
0	;	174.0000	;	20.0000	;	0.795
1	;	182.0000	;	40.0000	;	0.642
2	;	186.0000	;	38.0000	;	0.691
3	;	166.0000	;	42.0000	;	0.094
4	;	160.0000	;	28.0000	;	0.142
5	;	178.0000	;	38.0000	;	0.838
6	;	154.0000	;	40.0000	;	0.836
7	;	156.0000	;	22.0000	;	0.797
8	;	180.0000	;	82.0000	;	0.659
9	;	172.0000	;	114.0000	;	0.607
10	;	170.0000	;	148.0000	;	0.539
11	;	176.0000	;	82.0000	;	0.665
12	;	166.0000	;	114.0000	;	0.707
13	;	166.0000	;	150.0000	;	0.751
15	;	178.0000	;	18.0000	;	0.906
17	;	184.0000	;	24.0000	;	0.781
