ID	;	x	;	y	;	score
0	;	62550.0000	;	6075.0000	;	0.783
1	;	59850.0000	;	8100.0000	;	0.829
2	;	60300.0000	;	8100.0000	;	0.811
3	;	67050.0000	;	7846.8750	;	0.762
4	;	67950.0000	;	5062.5000	;	0.550
5	;	58500.0000	;	8353.1250	;	0.438
8	;	59400.0000	;	15187.5000	;	0.701
9	;	63000.0000	;	21768.7500	;	0.801
10	;	64350.0000	;	28096.8750	;	0.630
11	;	58500.0000	;	14934.3750	;	0.539
12	;	62550.0000	;	21515.6250	;	0.559
13	;	64800.0000	;	27590.6250	;	0.583
14	;	61650.0000	;	5821.8750	;	0.814
15	;	62550.0000	;	5568.7500	;	0.487
16	;	59850.0000	;	6328.1250	;	0.800
