ID	;	x	;	y	;	score
0	;	106.0000	;	10.0000	;	0.927
1	;	114.0000	;	32.0000	;	0.643
2	;	110.0000	;	30.0000	;	0.532
3	;	84.0000	;	30.0000	;	0.180
5	;	116.0000	;	32.0000	;	0.823
6	;	84.0000	;	30.0000	;	0.847
7	;	84.0000	;	8.0000	;	0.636
8	;	106.0000	;	88.0000	;	0.543
9	;	104.0000	;	136.0000	;	0.298
10	;	86.0000	;	172.0000	;	0.188
11	;	110.0000	;	90.0000	;	0.655
12	;	104.0000	;	140.0000	;	0.668
13	;	90.0000	;	172.0000	;	0.318
14	;	108.0000	;	8.0000	;	0.199
15	;	112.0000	;	8.0000	;	0.788
17	;	120.0000	;	14.0000	;	0.890
