ID	;	x	;	y	;	score
0	;	63000.0000	;	6075.0000	;	0.795
1	;	59400.0000	;	8606.2500	;	0.782
2	;	59850.0000	;	8606.2500	;	0.827
3	;	67950.0000	;	8606.2500	;	0.770
4	;	68400.0000	;	5821.8750	;	0.641
5	;	58500.0000	;	8859.3750	;	0.498
6	;	67050.0000	;	8353.1250	;	0.223
7	;	67500.0000	;	6075.0000	;	0.197
8	;	60750.0000	;	15946.8750	;	0.697
9	;	63900.0000	;	22781.2500	;	0.822
10	;	63900.0000	;	28603.1250	;	0.801
11	;	58950.0000	;	15946.8750	;	0.531
12	;	63900.0000	;	22528.1250	;	0.615
13	;	64350.0000	;	27843.7500	;	0.418
14	;	61650.0000	;	5821.8750	;	0.853
15	;	63000.0000	;	5568.7500	;	0.262
16	;	58950.0000	;	6328.1250	;	0.882
