ID	;	x	;	y	;	score
0	;	176.0000	;	24.0000	;	0.801
1	;	174.0000	;	50.0000	;	0.649
2	;	172.0000	;	52.0000	;	0.841
3	;	214.0000	;	56.0000	;	0.707
4	;	216.0000	;	20.0000	;	0.731
5	;	176.0000	;	48.0000	;	0.491
6	;	210.0000	;	54.0000	;	0.110
8	;	184.0000	;	124.0000	;	0.646
9	;	200.0000	;	178.0000	;	0.745
10	;	202.0000	;	228.0000	;	0.504
11	;	194.0000	;	122.0000	;	0.559
12	;	204.0000	;	176.0000	;	0.291
13	;	196.0000	;	214.0000	;	0.153
14	;	168.0000	;	24.0000	;	0.742
15	;	174.0000	;	20.0000	;	0.770
16	;	160.0000	;	34.0000	;	0.845
