ID	;	x	;	y	;	score
0	;	106.0000	;	52.0000	;	0.938
1	;	114.0000	;	64.0000	;	0.661
2	;	114.0000	;	62.0000	;	0.547
3	;	92.0000	;	66.0000	;	0.269
4	;	94.0000	;	54.0000	;	0.324
5	;	112.0000	;	64.0000	;	0.735
6	;	88.0000	;	66.0000	;	0.750
7	;	88.0000	;	52.0000	;	0.696
8	;	108.0000	;	104.0000	;	0.657
9	;	100.0000	;	134.0000	;	0.631
10	;	100.0000	;	166.0000	;	0.512
11	;	110.0000	;	104.0000	;	0.740
12	;	100.0000	;	136.0000	;	0.919
13	;	100.0000	;	168.0000	;	0.834
14	;	106.0000	;	50.0000	;	0.606
15	;	110.0000	;	50.0000	;	0.883
17	;	116.0000	;	52.0000	;	0.923
