ID	;	x	;	y	;	score
0	;	222.0000	;	32.0000	;	0.727
1	;	224.0000	;	50.0000	;	0.702
2	;	224.0000	;	52.0000	;	0.721
3	;	254.0000	;	56.0000	;	0.667
4	;	256.0000	;	34.0000	;	0.525
5	;	226.0000	;	48.0000	;	0.538
6	;	248.0000	;	48.0000	;	0.078
7	;	254.0000	;	26.0000	;	0.291
8	;	236.0000	;	100.0000	;	0.744
9	;	242.0000	;	138.0000	;	0.717
10	;	240.0000	;	170.0000	;	0.407
11	;	242.0000	;	98.0000	;	0.600
12	;	246.0000	;	138.0000	;	0.590
13	;	244.0000	;	170.0000	;	0.383
14	;	216.0000	;	30.0000	;	0.841
15	;	222.0000	;	28.0000	;	0.856
16	;	212.0000	;	38.0000	;	0.854
