ID	;	x	;	y	;	score
0	;	106.0000	;	52.0000	;	0.922
1	;	114.0000	;	64.0000	;	0.685
2	;	116.0000	;	62.0000	;	0.547
3	;	92.0000	;	66.0000	;	0.270
4	;	92.0000	;	54.0000	;	0.385
5	;	112.0000	;	64.0000	;	0.709
6	;	88.0000	;	66.0000	;	0.792
7	;	88.0000	;	52.0000	;	0.729
8	;	108.0000	;	102.0000	;	0.657
9	;	100.0000	;	134.0000	;	0.674
10	;	100.0000	;	166.0000	;	0.593
11	;	110.0000	;	104.0000	;	0.781
12	;	100.0000	;	134.0000	;	0.925
13	;	100.0000	;	168.0000	;	0.842
14	;	106.0000	;	48.0000	;	0.591
15	;	110.0000	;	50.0000	;	0.862
17	;	116.0000	;	52.0000	;	0.920
