ID	;	x	;	y	;	score
0	;	130.0000	;	32.0000	;	0.895
1	;	134.0000	;	46.0000	;	0.623
2	;	130.0000	;	48.0000	;	0.553
3	;	106.0000	;	56.0000	;	0.305
4	;	102.0000	;	46.0000	;	0.127
5	;	140.0000	;	46.0000	;	0.809
6	;	104.0000	;	52.0000	;	0.690
7	;	102.0000	;	30.0000	;	0.635
8	;	130.0000	;	104.0000	;	0.642
9	;	118.0000	;	152.0000	;	0.549
10	;	120.0000	;	200.0000	;	0.438
11	;	138.0000	;	104.0000	;	0.720
12	;	122.0000	;	152.0000	;	0.810
13	;	122.0000	;	204.0000	;	0.871
14	;	128.0000	;	28.0000	;	0.847
15	;	134.0000	;	28.0000	;	0.858
17	;	142.0000	;	32.0000	;	0.754
