ID	;	x	;	y	;	score
0	;	226.0000	;	32.0000	;	0.809
1	;	226.0000	;	52.0000	;	0.751
2	;	224.0000	;	54.0000	;	0.748
3	;	254.0000	;	60.0000	;	0.741
4	;	254.0000	;	40.0000	;	0.539
5	;	228.0000	;	50.0000	;	0.547
6	;	250.0000	;	56.0000	;	0.096
7	;	254.0000	;	40.0000	;	0.184
8	;	236.0000	;	102.0000	;	0.735
9	;	244.0000	;	140.0000	;	0.820
10	;	242.0000	;	170.0000	;	0.391
11	;	244.0000	;	100.0000	;	0.639
12	;	248.0000	;	140.0000	;	0.590
13	;	246.0000	;	168.0000	;	0.336
14	;	220.0000	;	32.0000	;	0.821
15	;	226.0000	;	28.0000	;	0.947
16	;	214.0000	;	38.0000	;	0.834
