ID	;	x	;	y	;	score
0	;	172.0000	;	10.0000	;	0.847
1	;	182.0000	;	28.0000	;	0.854
2	;	176.0000	;	26.0000	;	0.652
3	;	156.0000	;	34.0000	;	0.317
4	;	152.0000	;	22.0000	;	0.139
5	;	186.0000	;	30.0000	;	0.836
6	;	160.0000	;	36.0000	;	0.558
7	;	154.0000	;	16.0000	;	0.277
8	;	170.0000	;	76.0000	;	0.641
9	;	166.0000	;	112.0000	;	0.281
11	;	180.0000	;	78.0000	;	0.805
12	;	168.0000	;	116.0000	;	0.752
13	;	168.0000	;	160.0000	;	0.803
14	;	172.0000	;	6.0000	;	0.226
15	;	176.0000	;	8.0000	;	0.628
17	;	186.0000	;	10.0000	;	0.827
