ID	;	x	;	y	;	score
0	;	84.0000	;	36.0000	;	0.981
1	;	96.0000	;	52.0000	;	0.755
2	;	92.0000	;	52.0000	;	0.601
3	;	78.0000	;	80.0000	;	0.339
4	;	74.0000	;	104.0000	;	0.378
5	;	102.0000	;	52.0000	;	0.835
6	;	64.0000	;	54.0000	;	0.784
7	;	64.0000	;	34.0000	;	0.789
8	;	86.0000	;	110.0000	;	0.647
9	;	84.0000	;	156.0000	;	0.624
10	;	78.0000	;	200.0000	;	0.444
11	;	98.0000	;	112.0000	;	0.709
12	;	80.0000	;	158.0000	;	0.750
13	;	76.0000	;	202.0000	;	0.809
15	;	86.0000	;	32.0000	;	0.751
17	;	98.0000	;	32.0000	;	0.908
