ID	;	x	;	y	;	score
0	;	82.0000	;	32.0000	;	0.879
1	;	96.0000	;	52.0000	;	0.758
2	;	90.0000	;	52.0000	;	0.600
3	;	76.0000	;	78.0000	;	0.216
4	;	72.0000	;	104.0000	;	0.219
5	;	104.0000	;	52.0000	;	0.854
6	;	64.0000	;	54.0000	;	0.817
7	;	66.0000	;	32.0000	;	0.690
8	;	84.0000	;	110.0000	;	0.721
9	;	80.0000	;	156.0000	;	0.590
10	;	76.0000	;	200.0000	;	0.475
11	;	96.0000	;	112.0000	;	0.602
12	;	80.0000	;	156.0000	;	0.716
13	;	74.0000	;	202.0000	;	0.797
14	;	82.0000	;	30.0000	;	0.168
15	;	86.0000	;	28.0000	;	0.800
17	;	100.0000	;	30.0000	;	0.879
