ID	;	x	;	y	;	score
0	;	84.0000	;	32.0000	;	0.882
1	;	96.0000	;	50.0000	;	0.756
2	;	90.0000	;	50.0000	;	0.604
3	;	78.0000	;	78.0000	;	0.195
4	;	74.0000	;	104.0000	;	0.245
5	;	102.0000	;	50.0000	;	0.844
6	;	64.0000	;	54.0000	;	0.785
7	;	66.0000	;	32.0000	;	0.751
8	;	86.0000	;	110.0000	;	0.697
9	;	82.0000	;	154.0000	;	0.656
10	;	78.0000	;	200.0000	;	0.510
11	;	98.0000	;	110.0000	;	0.674
12	;	78.0000	;	156.0000	;	0.731
13	;	74.0000	;	202.0000	;	0.810
14	;	82.0000	;	30.0000	;	0.196
15	;	86.0000	;	28.0000	;	0.808
17	;	100.0000	;	30.0000	;	0.900
