ID	;	x	;	y	;	score
0	;	170.0000	;	32.0000	;	0.828
1	;	176.0000	;	48.0000	;	0.656
2	;	172.0000	;	46.0000	;	0.709
3	;	152.0000	;	48.0000	;	0.315
4	;	154.0000	;	34.0000	;	0.493
5	;	178.0000	;	48.0000	;	0.752
6	;	154.0000	;	50.0000	;	0.681
7	;	154.0000	;	34.0000	;	0.592
8	;	168.0000	;	88.0000	;	0.637
9	;	160.0000	;	118.0000	;	0.708
10	;	162.0000	;	148.0000	;	0.699
11	;	172.0000	;	88.0000	;	0.778
12	;	156.0000	;	118.0000	;	0.833
13	;	158.0000	;	148.0000	;	0.642
15	;	172.0000	;	30.0000	;	0.893
17	;	180.0000	;	34.0000	;	0.932
