ID	;	x	;	y	;	score
0	;	188.0000	;	36.0000	;	0.978
1	;	186.0000	;	46.0000	;	0.847
2	;	182.0000	;	46.0000	;	0.803
3	;	198.0000	;	48.0000	;	0.530
4	;	204.0000	;	44.0000	;	0.621
5	;	192.0000	;	46.0000	;	0.723
6	;	204.0000	;	48.0000	;	0.419
7	;	204.0000	;	44.0000	;	0.462
8	;	184.0000	;	84.0000	;	0.756
9	;	192.0000	;	112.0000	;	0.788
10	;	194.0000	;	144.0000	;	0.840
11	;	190.0000	;	82.0000	;	0.710
12	;	194.0000	;	112.0000	;	0.806
13	;	196.0000	;	142.0000	;	0.712
14	;	186.0000	;	34.0000	;	0.926
15	;	190.0000	;	34.0000	;	0.870
16	;	182.0000	;	36.0000	;	0.805
17	;	192.0000	;	36.0000	;	0.482
