ID	;	x	;	y	;	score
0	;	166.0000	;	34.0000	;	0.836
1	;	176.0000	;	48.0000	;	0.592
2	;	172.0000	;	46.0000	;	0.664
3	;	152.0000	;	46.0000	;	0.321
4	;	150.0000	;	32.0000	;	0.367
5	;	178.0000	;	48.0000	;	0.691
6	;	154.0000	;	46.0000	;	0.585
7	;	154.0000	;	32.0000	;	0.563
8	;	166.0000	;	86.0000	;	0.674
9	;	158.0000	;	118.0000	;	0.664
10	;	160.0000	;	146.0000	;	0.582
11	;	172.0000	;	88.0000	;	0.776
12	;	158.0000	;	120.0000	;	0.800
13	;	158.0000	;	148.0000	;	0.636
15	;	168.0000	;	32.0000	;	0.741
17	;	176.0000	;	32.0000	;	0.823
